stop_id,stop_name,stop_lat,stop_lon
1272,Primary Health Centre,22.981548,72.499273
1273,Sarkhej Gam,22.981012,72.501097
4537,Narol Circle,22.97317,72.589551
4784,Mahalakshmi Corner (Vatva),22.951901,72.617786
4281,Ambe Mata Nu Mandir,22.950343,72.622438
4541,Vatva Railway Crossing,22.953915,72.631265
1149,Sarkhej Gam,22.980868,72.501263
1223,Primary Health Centre,22.981446,72.499213
1224,Sarkhej Railway Station (St 31 36 150),22.983081,72.498211
5692,Hajibava Ni Dargah,22.992046,72.520367
4947,Vishala Circle,22.994603,72.534393
4531,Tata Motors (Bacha Motors),22.993241,72.535371
5235,Shastri Bridge Approach,22.989353,72.538245
4532,Gyaspur Bhatha,22.987411,72.539565
4533,Gyaspur Approach,22.979463,72.545175
4534,Suez Pumping Station And Plant,22.976675,72.549306
5236,Waste To R.D.F. Plant And Energy,22.97571,72.55595
4535,Juna Octroinaka,22.975093,72.561918
4536,Balkrushna Textiles,22.974515,72.566122
5237,Jindal Denim,22.974295,72.56946
5238,Ranipur Cross Road,22.973248,72.57917
5289,Yash Motors,22.972885,72.582516
1248,Meghaninagar,23.059425,72.619888
1252,Vicket,23.052185,72.611538
1117,Limdi (Prem Darwaja),23.034943,72.594808
1118,Dariyapur Tower,23.03558,72.592598
1119,Kadiya Naka,23.035426,72.589648
1256,Delhi Chakla,23.035828,72.588666
4104,Lal Darwaja,23.024455,72.578454
1348,Jain Merchant Society,23.008901,72.5617
1349,Fatehnagar,23.007781,72.559421
1350,Anandnagar,23.006791,72.55749
1351,Bhaththa (Vasna),23.005235,72.554771
3408,F.D.High School,22.995038,72.531776
8507,Sarkhej Railway Station ,22.981582,72.498163
4543,Bhartibapu Ashram,22.980095,72.498075
4544,Sarkhej Railway Crossing,22.977933,72.498005
4545,Fatehwadi Gam,22.976131,72.497926
4546,Anand Ashram,22.969983,72.497571
4547,Azadnagar,22.967658,72.497475
4548,Jain Mandir,22.963171,72.497275
7055,Paras Hotel,22.959682,72.49714
4549,Narimanpura,22.957409,72.497711
4550,Porbandar Road Lines,22.956018,72.499138
4551,Zanab Farm,22.953386,72.50245
4552,Vanzar Patiya,22.949441,72.503103
4553,Bakrol Panjarapol,22.944028,72.500976
4554,Municipal Octroinaka (Dholka),22.938401,72.498563
7056,Bakrol Patiya,22.936135,72.497575
5697,Slam Barjzar,22.9323,72.495868
8490,Talavdi (Bakrol),22.932109,72.495798
8509,Khodiyar Mata Nu Mandir,22.928359,72.493341
4555,Meldi Matanu Mandir,22.917918,72.486075
4556,Visalpur Gam S.T. Stand,22.915166,72.485696
4557,Parab Farm,22.912447,72.485343
8511,Cadila Patiya,22.908186,72.484759
7069,Shakti Infrastructure & Hot Mix Plant,22.904248,72.484276
4558,Gopinath Mahadevnagar,22.902483,72.484053
4559,Tajpur Cross Road,22.896718,72.483361
4560,Kasindra S.T. Stand,22.893213,72.482923
4561,Chunarawas,22.892821,72.487801
4562,Kasindra Gam,22.89361,72.489811
6496,Motipura Chokdi(Sanand),22.993941,72.286863
6494,Cocacola Circle,22.994154,72.290604
6491,Rupavati Paru,22.996922,72.312412
6489,Rupavati Gam,22.998883,72.316926
6487,Jogani Mata Nu Mandir,23.001193,72.319691
6485,Vasodara Paru,23.000343,72.322661
6483,Vasodara Gam,22.999631,72.326922
6481,Amba Ware House,22.99929,72.331276
6479,Narayan Muni Sppiners,22.999169,72.337323
6477,Mevad Palace,23.00035,72.346469
6475,Vadnagar Gam,23.001922,72.350422
6473,Vadnagar  Patiya,23.004229,72.351699
1591,Madhavnagar (Sanand),23.000833,72.356248
1592,Eye Hospital,22.994243,72.364798
1593,Shri Hajari Matanu Mandir,22.992238,72.369601
1594,Muktidham (Sanand),22.99207,72.374426
1595,Sanand S.T. Stand,22.992026,72.376971
1596,Nalsarovar Cross Road,22.990541,72.379466
1597,Bavla Cross Road (Gadhiya Talav),22.98891,72.381796
1770,Nyaymandir Sanand,22.988323,72.383976
1771,Sanand Police Station,22.98778,72.38617
1772,Kumkum Park,22.987035,72.389901
1773,Somnath Society (Jalaram Mandir),22.986645,72.391906
1774,Riddhi Siddhi Bunglows (Ashapura Motors),22.986113,72.39447
1775,Sanand Prant Office (Prerna Aakruti),22.98593,72.396675
1776,Sukruti Vihar (Prerna Flats),22.985838,72.399445
1777,Gibpura,22.98526,72.412323
1778,Narmada Vasahat,22.9852,72.429363
1779,Sarvajanik School,22.985006,72.431825
1780,Telav Gam,22.984643,72.434308
1781,Telav-Shela Cross Road,22.984498,72.435675
1782,Bacha Motors,22.98601,72.4433
1783,Abad Sports Club,22.986988,72.447495
1784,Platinum Hotel,22.987735,72.451163
1785,Ulariya,22.987916,72.456838
1786,Ayurved Vanaushdhi Udhyan,22.987843,72.461501
1787,Shri Lambenarayan Ashram,22.987795,72.465161
1788,Shantipura,22.987736,72.471166
1789,Shantipura Cross Road,22.987655,72.473256
7070,Sahyog Hospital (S.P.Ring Road),22.987612,72.475299
1790,Hundai Motors,22.987548,72.478751
1791,Tata Genuine Parts,22.987311,72.487253
1792,Sarkhej Sanand Cross Road,22.987141,72.493903
1768,Sarkhej-Gandhinagar Highway Circle,22.980193,72.492766
1600,Sarkhej-Gandhinagar Highway Circle,22.979936,72.492566
1367,Sarkhej Sanand Cross Road,22.987036,72.493941
1368,Tata Genuine Parts,22.987166,72.487231
1369,Hundai Motors,22.9874,72.47856
1370,Sahyog Hospital (S.P.Ring Road),22.987396,72.475298
1371,Shantipura Cross Road,22.987479,72.472723
1372,Shantipura,22.987491,72.470153
7071,Shri Lambenarayan Ashram,22.987592,72.464865
1373,Ayurved Vanaushdhi Udhyan,22.987688,72.461335
1374,Ulariya,22.987751,72.456226
7072,Platinum Hotel,22.987523,72.451325
1375,Abad Sports Club,22.986758,72.447155
1376,Bacha Motors,22.985796,72.443063
1377,Telav-Shela Cross Road,22.984383,72.435678
1378,Telav Gam,22.984518,72.434158
7073,Sarvajanik School,22.984807,72.431777
1379,Narmada Vasahat,22.985031,72.429546
1380,Gibpura,22.984945,72.424863
1381,Sukruti Vihar (Prerna Flats),22.985681,72.399615
1382,Sanand Prant Office (Prerna Aakruti),22.985825,72.396415
1383,Riddhi Siddhi Bunglows (Ashapura Motors),22.986063,72.394113
1384,Somnath Society (Jalaram Mandir),22.986536,72.391798
1385,Kumkum Park,22.98698,72.389443
6474,Vadnagar  Patiya,23.003917,72.351712
6476,Vadnagar Gam,23.001858,72.350427
6478,Mevad Palace,23.000303,72.346487
6480,Narayan Muni Sppiners,22.999117,72.337323
6482,Amba Ware House,22.999253,72.331365
6484,Vasodara Gam,22.999616,72.326879
6486,Vasodara Paru,23.000294,72.322645
6488,Jogani Mata Nu Mandir,23.001198,72.319726
6490,Rupavati Gam,22.998848,72.316924
6492,Rupavati Paru,22.996875,72.312377
6493,Cocacola Circle,22.99408,72.290593
6495,Motipura Chokdi(Sanand),22.993833,72.286729
8721,Lal Darwaja,23.024181,72.578394
1082,Delhi Chakla,23.03603,72.588166
1083,Kadiya Naka,23.0353,72.590131
1084,Dariyapur Tower,23.03557,72.591985
1085,Limdi (Prem Darwaja),23.034903,72.59545
1245,Ratnasagar Society,23.054409,72.618002
1247,Meghaninagar,23.059643,72.61974
2982,Manav Mandir,23.046532,72.539733
2983,Memnagar Gam,23.04907,72.538548
3842,Vivekanand Circle,23.05138,72.537675
3843,Subhash Chowk,23.052368,72.533508
3844,Gokul Complex,23.052531,72.531316
3845,Manichandra Society,23.052366,72.526786
3846,Surdhara Circle,23.052526,72.52582
8487,Aradhana Residency (Fateh Wadi Kenal),22.977775,72.511885
8486,Jetun Residency,22.97933,72.511905
8484,Bage Masiha Vibhag-1,22.981828,72.511968
8482,Kadri Party Plot ,22.984786,72.512009
8480,Arshad Residency,22.986691,72.511974
8479,Arshad Residency,22.986774,72.512113
8481,Kadri Party Plot ,22.984654,72.5121
8483,Bage Masiha Vibhag-1,22.981516,72.512115
8485,Jetun Residency,22.979288,72.512029
8492,Aradhana Residency (Fateh Wadi Kenal),22.977795,72.511969
5339,Kasindra Gam,22.893578,72.489911
5340,Chunarawas,22.892771,72.487743
5341,Kasindra S.T. Stand,22.892978,72.482935
5342,Tajpur Cross Road,22.897381,72.483363
5343,Gopinath Mahadevnagar,22.902771,72.48402
5344,Shakti Infrastructure & Hot Mix Plant,22.90424,72.484183
8512,Cadila Patiya,22.908005,72.484585
5345,Parab Farm,22.912871,72.485316
5346,Visalpur Gam S.T. Stand,22.915465,72.485671
5347,Meldi Matanu Mandir,22.918211,72.486051
8510,Khodiyar Mata Nu Mandir,22.928434,72.493228
8491,Talavdi (Bakrol),22.932145,72.495712
5348,Slam Barjzar,22.932431,72.495836
7057,Bakrol Patiya,22.936141,72.497462
5349,Municipal Octroinaka (Dholka),22.93851,72.498543
5350,Bakrol Panjarapol,22.944205,72.500958
5351,Vanzar Patiya,22.949518,72.50304
5352,Zanab Farm,22.953416,72.502292
5353,Porbandar Road Lines,22.95599,72.499002
5354,Narimanpura,22.957443,72.497587
5355,Paras Hotel,22.959675,72.497039
5356,Jain Mandir,22.963666,72.497248
5357,Azadnagar,22.967645,72.497405
5358,Anand Ashram,22.97,72.497435
5359,Fatehwadi Gam,22.97666,72.497873
5360,Sarkhej Railway Crossing,22.97792,72.49793
5361,Bhartibapu Ashram,22.980283,72.498038
8508,Sarkhej Railway Station ,22.981624,72.49801
5364,F.D.High School,22.995243,72.53205
5365,Adani Vidyavihar,22.992028,72.49824
5366,Siddhi Vinayak Tower,22.994453,72.498676
5367,K.P.Femina,22.995583,72.499325
5368,D.A.V.International School,22.994798,72.501365
5369,Saiyadwad,22.99055,72.50355
5370,Rajivnagar,22.990271,72.505248
5371,Sarkhej Roza,22.993001,72.50784
5372,Makarba Gam,22.995918,72.507809
7077,Margha Kendra,22.996393,72.508179
5373,Ambedkarnagar,22.997553,72.511096
5374,Kailasdham,22.99821,72.511851
5375,Shrinandnagar,23.001168,72.515971
5275,Vejalpur Gam,23.002886,72.517945
1274,But Bhavani Mandir,23.006304,72.516563
1364,Vejalpur Gam,23.003186,72.518868
1276,Rudreshwar Mahadev,23.003683,72.52101
1277,Jaltarang Society,23.004596,72.523788
1278,Shaivali Society,23.005325,72.526443
1279,Vishwamitra Society,23.005798,72.529375
3057,Keshariyajinagar Society,23.005956,72.54542
3058,Shreyanshnath Society,23.006893,72.54755
3059,Dharnidhar Society,23.007663,72.549488
3060,Shardanagar,23.00919,72.54966
3061,Vikas Gruh,23.009883,72.552485
3062,Ashoknagar,23.00979,72.556031
1320,Sahyadri Bunglows,22.97893,72.608228
1321,Krushna Corner Society (Bhilwas),22.98255,72.606056
1322,Mangaleshwar Mahadev,22.984998,72.606593
4376,L.G.Hospital Corner,23.000415,72.607291
4377,Punit Ashram,23.00264,72.607436
1332,Balvatika,23.004346,72.606286
1335,The Arena (Abad Dairy),23.009711,72.599801
1354,Keshariyajinagar Society,23.006336,72.544839
1355,Lavanya Society,23.00787,72.544105
1356,Dr.Jivraj Mehta Hospital,23.00915,72.543168
1357,Malav Talav,23.007658,72.539176
1358,Gyanada Society,23.006746,72.53522
1359,Jivraj Park,23.006305,72.532551
1360,Vishwamitra Society,23.005683,72.529131
1361,Shaivali Society,23.00525,72.526338
1362,Jaltarang Society,23.004461,72.523603
1363,Rudreshwar Mahadev,23.003625,72.52106
1365,But Bhavani Mandir,23.006291,72.516333
1275,Vejalpur Gam,23.00337,72.518213
5166,Punit Ashram,23.002955,72.607466
5167,L.G.Hospital Corner,22.999969,72.607335
1318,Krushna Corner Society (Bhilwas),22.98187,72.606628
1319,Sahyadri Bunglows,22.978875,72.608245
2865,Paldi,23.013558,72.566336
4592,Sarkhej-Bavla Circle (Ujala Hotel),22.978935,72.492048
4134,Jamnagar Transport,22.97637,72.489506
4135,Nitco Tiles,22.973121,72.48641
4136,Sanathal Railway Overbridge,22.964051,72.477655
4594,Sanathal Cross Road,22.96203,72.475978
4137,S.P.Ring Road (Sanathal),22.9608,72.474853
5703,Narmada Canal,22.954196,72.469266
4138,Gopal Hotel,22.952689,72.46806
4139,Mukteshwar Mahadev,22.94991,72.465623
4140,Navapura Cross Road,22.945061,72.461495
4141,Chehar Matanu Mandir,22.941333,72.458303
4142,Willson Printcity,22.938451,72.45589
4143,Jackson Hydrolics,22.93651,72.454156
4144,Trivedi Crafts,22.934215,72.452263
4145,Harsha Engg.,22.931906,72.45035
4146,Changodar Cross Road,22.929618,72.448371
4147,Ashwamegh Estate (Tajpur Cross Road),22.926073,72.445198
4148,Ramdev Masala,22.921188,72.44068
4149,Swati Switch Gears,22.917125,72.436893
4150,Hoff Furniture (Nova Petrochemicals),22.913745,72.433673
4151,Zydus Reaserch Centre,22.91217,72.432206
4152,S.D.Paints,22.908625,72.428905
4153,Moraiya Gam Cross Road,22.906415,72.426856
4154,Nirma,22.903195,72.423803
4155,Modern Dennis (Pilupura Cross Road),22.90106,72.421796
4156,Zydus Cadila,22.898548,72.419466
4597,Chachrawadi Mandir Cross Road,22.896811,72.417863
4157,Jinendra Steel,22.893526,72.414826
4158,Clarris Pharma. (Chachrawadi Cross Road),22.888921,72.410543
4159,Matoda Patiya (Intas),22.885768,72.407605
8779,Farmej Pharma,22.881514,72.403593
8781,Intas Pharma Li.,22.877305,72.399656
8783,Aarvi Spining,22.872157,72.394887
8785,Sarigam Patiya,22.86808,72.391134
8787,Gardner Denevar,22.865929,72.389088
8789,Nipon Agro,22.862372,72.385829
8791,Rajoda Patiya,22.858656,72.38298
6147,Modern School,22.856977,72.381768
6149,Government Arts And Science College,22.855339,72.380481
6151,Vijay Mamra Private Limited,22.852967,72.378681
6159,Bharat Bhavan,22.847604,72.374628
6157,Rajoda Gate,22.842262,72.370676
6155,Vaishali Society,22.839924,72.368946
6153,Bavla,22.83828,72.367711
6341,Bavla-Sanand Cross Road,22.83822,72.365657
6343,Tri Murti Hospital,22.832362,72.358468
6345,Dhedhal Cross Road (Bavla),22.828965,72.356302
6344,Tri Murti Hospital,22.832426,72.35834
6342,Bavla-Sanand Cross Road,22.838325,72.365625
6154,Bavla,22.838339,72.367572
1055,Vastrapur Railway Crossing,23.008035,72.520226
1056,Yogeshwar Apartment,23.008331,72.523026
1057,Navkar Apartment,23.008658,72.52611
1058,Alka Park,23.00889,72.528356
1059,Vishwakarma Society,23.009238,72.531766
1060,Rajivnagar,23.009366,72.533075
1061,Shrikunj Society,23.009783,72.537715
1062,Ayojannagar,23.01098,72.542141
1063,Niranjan Society,23.012186,72.545495
1064,Sharda Society,23.013013,72.548653
1065,Sharda Mandir,23.012153,72.55109
1066,Sukhipura,23.012276,72.553715
1067,Jainnagar,23.013503,72.557331
1068,Nutan Society,23.014221,72.559683
1069,Tolaknagar,23.012528,72.561428
1974,Exise Chowki (Cn),23.022943,72.55
1975,Government Quarters (Cn),23.024201,72.548538
1976,Polytechnic,23.025765,72.546656
3175,Sahajanand College,23.025298,72.542666
1406,Azad Society,23.026606,72.539178
1407,Azad Apartment,23.027528,72.537213
1408,Satkar Society,23.027707,72.534761
1409,Himmatlal Park,23.028552,72.532752
3177,Archana Farm,23.028463,72.530966
3178,Sudarshan Bunglows,23.030103,72.527811
3179,Mansi Complex,23.031615,72.525621
3180,Judges Bunglows,23.036908,72.51582
5945,Soham Vistara,23.049074,72.479801
9984,Aslali Circle,22.929628,72.596062
9986,Shyam Icon,22.929791,72.598996
9988,Khari Canal,22.931424,72.609032
9990,Sepal Elegance,22.932173,72.611903
9992,Vatva Cross Road,22.933848,72.618271
9996,Ropda Chokdi,22.936418,72.627943
9998,Radhe Highets,22.937091,72.631092
5751,Vinobabhavenagar Cross Road,22.944509,72.645627
5753,Panchratna ,22.947174,72.648969
5755,Sarasvati Vidhyalaya,22.948074,72.649554
3889,Ayojannagar Approach,22.948836,72.65012
5757,Shrifal Enclave,22.950649,72.651357
3890,Radheshyam Colony,22.95352,72.653531
5759,Lalgebi Circle (Hathijan),22.957931,72.656748
5761,Tapsvi Farm,22.965345,72.659832
5763,Shivam Sanidhya,22.975695,72.662242
5765,Ramol Cross Road,22.977886,72.662523
5767,Ramol Toll Tex,22.986015,72.664015
5769,R.A.F.Camp,22.996306,72.665624
5771,Swvyambhu Hospital,22.999781,72.666291
5773,Vastral Metro Station,23.007,72.668319
5775,Ved Arced,23.009498,72.668855
5777,Girivar Gelexy,23.012283,72.669435
5779,Flora,23.015127,72.670046
5781,Daskroi Mehsul Bhavan,23.017704,72.670926
5783,Odhav Panjrapol,23.024468,72.672503
5785,Takshshila Bunglows,23.0289,72.673997
5787,Shreya Residency,23.032889,72.675541
5789,Marutinagar,23.036029,72.676786
5791,Odhav Cross Road,23.038556,72.677816
5793,S.P.Ring Road (Odhav-Gidc),23.042841,72.679468
5795,Sahajanand Bussiness Park,23.045349,72.680477
5797,Nikol Kathvada Ring Road,23.047937,72.681591
5799,Sankalp Icon (Power House),23.049931,72.682814
5801,Rasraj Jekport,23.05155,72.683736
5803,Ashirvad Party Plot,23.053979,72.685131
5805,Dastan Auto World,23.057789,72.68777
5807,Dastan Circle(S.P.Ring Road),23.065707,72.689068
5809,Sardar Party Plot (S.P.Ring Road),23.069517,72.688831
5811,Shivuagati City,23.078992,72.687566
5813,Silver Spring,23.086998,72.68709
5815,Dehgam Circle,23.089568,72.686945
5817,Ganesh Icon,23.093441,72.686601
5819,Ranasan Tolltex,23.100803,72.685077
5821,Shrinath Estate,23.105422,72.68276
5823,Ranasan Circle,23.110828,72.67361
4127,Balkrushna High School,23.035138,72.619271
4164,Bapunagar,23.034078,72.633975
5205,Mohannagar,23.033345,72.636851
3668,Khodiyarnagar (Bapunagar),23.032686,72.639401
3669,Chamundanagar,23.029643,72.639125
4130,Shyamved Residency,23.032928,72.665756
4131,Aanjna Chowk,23.032389,72.668924
7076,Astha Complex,23.031843,72.671379
4133,S.P.Ring Road (Odhav Gidc),23.030995,72.67429
4958,Telephone Exchange (Vasna),22.999911,72.547311
2047,Amar Flats,23.00024,72.549611
2048,Ekta Tower,22.998173,72.551167
2049,Narayannagar,22.998318,72.554031
2050,Narayannagar Society,22.999006,72.555498
2058,N.I.D.Corner (Museum),23.01147,72.567763
2073,Anand Flats,22.999058,72.546653
2074,Municipal Quarters (Vasna),22.998056,72.546833
2075,Aiyappa Mandir (Khodiyarnagar),22.996538,72.54754
2076,Kulin Apartment,22.993781,72.549036
2077,Sorainagar,22.992984,72.547025
2078,Bhata Gam,22.992856,72.543535
2079,Swaminarayan Park,22.992833,72.541503
2080,River Side Park,22.992756,72.539693
2081,Vaishali Township,22.992617,72.538232
2039,Vaishali Township,22.992405,72.538168
2040,River Side Park,22.992778,72.53975
2041,Swaminarayan Park,22.992873,72.54185
2042,Bhata Gam,22.99292,72.543951
2043,Sorainagar,22.993049,72.547889
2044,Kulin Apartment,22.99369,72.54901
2045,Aiyappa Mandir (Khodiyarnagar),22.996576,72.547475
4173,Municipal Quarters (Vasna),22.9982,72.546643
2046,Anand Flats,22.99913,72.546731
2270,Sarangpur,23.024185,72.599565
3051,Fatehnagar,23.007988,72.558358
3052,Ashoknagar,23.00971,72.555016
3053,Vikas Gruh,23.009831,72.552726
3054,Shardanagar,23.009221,72.549918
3055,Dharnidhar Society,23.007601,72.549561
3056,Shreyanshnath Society,23.006896,72.547757
3413,Vejalpur Gam,23.003113,72.517856
3478,But Bhavani Mandir,23.00629,72.516295
4570,Shrinandnagar,23.001258,72.516078
4571,Kailasdham,22.998996,72.512835
4572,Ambedkarnagar,22.996401,72.509913
4573,Margha Kendra,22.996334,72.508165
4574,Makarba Gam,22.995861,72.507875
5377,Sarkhej Roza,22.992703,72.507825
4575,Rajivnagar,22.990206,72.50517
4576,Saiyadwad,22.990571,72.503483
4577,D.A.V.International School,22.994256,72.501485
4578,K.P.Femina,22.995475,72.499321
4579,Siddhi Vinayak Tower,22.994236,72.49861
4580,Adani Vidyavihar,22.99172,72.498291
1133,Mahalakshmi Society,23.01185,72.562083
1134,Tolaknagar,23.012741,72.561046
1135,Nutan Society,23.014041,72.559551
1136,Jainnagar,23.01347,72.557366
1137,Sukhipura,23.012275,72.553361
1138,Sharda Mandir,23.012181,72.550273
1139,Sharda Society,23.013036,72.548583
1140,Niranjan Society,23.012443,72.54626
1141,Ayojannagar,23.010945,72.542245
1142,Shrikunj Society,23.009891,72.538973
1143,Rajivnagar,23.009406,72.533925
1144,Vishwakarma Society,23.009113,72.531108
1145,Alka Park,23.008823,72.528183
1146,Navkar Apartment,23.008416,72.524191
1147,Yogeshwar Apartment,23.008278,72.522833
1148,Vastrapur Railway Crossing,23.008005,72.520138
2083,Ramapirnu Mandir,23.070495,72.559745
1985,Deshwali Society,23.075335,72.556321
1986,Dhanjibhaino Kuvo,23.076466,72.555355
1987,Arjun Ashram,23.079115,72.552611
1988,Chandlodiya Gam,23.080558,72.549777
1989,Chuval Society,23.081533,72.547934
8101,Silver Star,23.082997,72.546133
2597,J.K.Park,23.084098,72.545483
2598,Vishwakarma Mandir,23.086018,72.543736
2600,Gota Gam,23.094618,72.536206
2602,Gota Highway Cross Road,23.099003,72.530996
2603,Jilla Shikshan Talim Bhavan,23.10176,72.529076
2604,Gota Housing (Gandhi Vasahat),23.104835,72.52598
2605,Vasantnagar Township,23.106848,72.524163
5705,Vishwakarma Sankul,23.10911,72.521781
2716,Jarmaliya Talavdi,23.112293,72.517785
2717,Prathamik Arogya Kendra,23.113758,72.516185
2718,Oganaj Gam,23.115951,72.514515
2719,Brahmaninagar,23.118566,72.509973
5706,S.P.Ring Road(Oganaj),23.122161,72.507253
2721,Karnavati Eye Hospital,23.123343,72.506125
2903,Jain Tirthdham,23.125757,72.503221
2722,Ahmedabad Institute Of Medical Science,23.127348,72.50125
2723,Lapakaman Gam,23.129116,72.49947
2724,Nirman High School,23.132395,72.497141
2725,Dantali Ind.Cross Road,23.134075,72.497131
2726,Dantali Patiya,23.143532,72.489378
2727,Airforce Gate,23.144302,72.480963
2728,Vadsar Airforce Station,23.146661,72.473283
