year,code,head,page,dept,dept_name,raw_line
2022-23-EN,64406,ROADS AND STREETS - GENERAL (capex),262,381,"ROADS,STREETS, PAVEMENTS",3476.28 2953.20 4500.00 64406 ROADS AND STREETS- GENERAL 1005.00 7500.00 3755.00 3755.00
2022-23-EN,64414,TRAFFIC CONTROL BLOCK (capex),262,381,"ROADS,STREETS, PAVEMENTS",427.37 456.74 500.00 64414 TRAFFIC CONTROL BLOCK 500.00 500.00 800.00 800.00
2022-23-EN,64452,70:20:10 SCHEME ROAD IN SOC (capex),262,381,"ROADS,STREETS, PAVEMENTS",4793.35 3619.16 5000.00 64452 EXPENSE UNDER 70:20:10 GRANT
2022-23-EN,64453,R.C.C. ROAD (capex),262,381,"ROADS,STREETS, PAVEMENTS",0.00 0.00 0.00 64453 R.C.C. ROAD 0.00 1000.00 0.00 0.00
2022-23-EN,64729,HOT MIX PLANT (capex),262,381,"ROADS,STREETS, PAVEMENTS",0.00 0.00 0.00 64729 HOT MIX PLANT 300.00 600.00 800.00 800.00
2022-23-EN,DEPT381,DEPT TOTAL,262,381,"ROADS,STREETS, 6805.00 8697.00 7029.10 14600.00 10000.00 113","381 ROADS,STREETS, 6805.00 8697.00 7029.10 14600.00 10000.00 11305.00 11305.00"
2022-23-EN,64402,OTHER BRIDGES (capex),262,382,BRIDGES,709.88 2362.78 3500.00 64402 OTHER BRIDGES 3500.00 2500.00 7154.00 7154.00
2022-23-EN,DEPT382,DEPT TOTAL,262,382,"BRIDGESTotal, 3500.00 709.88 2362.78 2500.00 3500.00 7154.00","382 BRIDGESTotal, 3500.00 709.88 2362.78 2500.00 3500.00 7154.00 7154.00"
2022-23-EN,64401,ROADS AND STREETS RESURFACING (capex),265,962,ZONAL CAPITAL WORKS,6428.50 5157.91 5568.45 64401 ROADS AND STREETS RESURFACING 8932.41 9336.71 8932.41 8932.41
2022-23-EN,64406,ROADS AND STREETS - GENERAL (capex),265,962,ZONAL CAPITAL WORKS,1706.94 1298.46 2229.33 64406 ROADS AND STREETS- GENERAL 3372.98 3842.05 3372.98 3372.98
2022-23-EN,64407,FOOTPATH AND PAVEMENTS (capex),265,962,ZONAL CAPITAL WORKS,2387.58 1755.14 3018.31 64407 FOOTPATH AND PAVEMENTS 3849.88 3582.19 3849.88 3849.88
2022-23-EN,DEPT962,DEPT TOTAL,265,962,"ZONAL CAPITAL WORKSTotal, 50000.00 19913.20 16157.86 50000.0","962 ZONAL CAPITAL WORKSTotal, 50000.00 19913.20 16157.86 50000.00 22210.00 50000.00 50000.00"
2022-23-EN,DEPT967,DEPT TOTAL,265,967,"JNNURM PROJECTTotal, 75.00 800.14 372.57 125.00 451.50 75.00","967 JNNURM PROJECTTotal, 75.00 800.14 372.57 125.00 451.50 75.00 75.00"
2022-23-EN,64401,ROADS AND STREETS RESURFACING (capex),266,968,WORKS TAKEN UNDER C.M.,11104.47 9653.03 6500.00 64401 ROADS AND STREETS RESURFACING 4500.00 6000.00 4500.00 4500.00
2022-23-EN,64402,OTHER BRIDGES (capex),266,968,WORKS TAKEN UNDER C.M.,10430.40 7842.53 10000.00 64402 OTHER BRIDGES 11500.00 10000.00 11500.00 11500.00
2022-23-EN,64406,ROADS AND STREETS - GENERAL (capex),266,968,WORKS TAKEN UNDER C.M.,2978.01 4002.21 7000.00 64406 ROADS AND STREETS- GENERAL 1110.00 2000.00 1110.00 1110.00
2022-23-EN,64407,FOOTPATH AND PAVEMENTS (capex),266,968,WORKS TAKEN UNDER C.M.,392.99 555.32 650.00 64407 FOOTPATH AND PAVEMENTS 100.00 200.00 100.00 100.00
2022-23-EN,64410,NALA - GENERAL (capex),266,968,WORKS TAKEN UNDER C.M.,1122.12 761.32 200.00 64410 NALA - GENERAL 200.00 400.00 200.00 200.00
2022-23-EN,64414,TRAFFIC CONTROL BLOCK (capex),266,968,WORKS TAKEN UNDER C.M.,198.20 58.30 100.00 64414 TRAFFIC CONTROL BLOCK 100.00 100.00 100.00 100.00
2022-23-EN,64453,R.C.C. ROAD (capex),266,968,WORKS TAKEN UNDER C.M.,3428.25 2656.59 1000.00 64453 R.C.C. ROAD 260.00 1310.00 260.00 260.00
2022-23-EN,DEPT968,DEPT TOTAL,267,968,WORKS TAKEN UNDER C.M. 72000.00 71880.69 58537.73 61250.00 6,968 WORKS TAKEN UNDER C.M. 72000.00 71880.69 58537.73 61250.00 60000.00 72000.00 72000.00
2022-23-EN,DEPT969,DEPT TOTAL,267,969,"AMRUTTotal, 15950.00 22978.48 12028.66 18375.00 11950.00 159","969 AMRUTTotal, 15950.00 22978.48 12028.66 18375.00 11950.00 15950.00 15950.00"
2022-23-EN,86244,40% PUBLIC CONTRIB FOR ROADS (cap inc),269,381,"ROADS,STREETS, PAVEMENTS",0.00 2.04 0.00 86244 40% PUBLIC CONTRIBUTION FOR
2022-23-EN,86269,70:20:10 SCHEME ROAD CONTRIB (cap inc),269,381,"ROADS,STREETS, PAVEMENTS",393.20 396.49 500.00 86269 INCOME UNDER 70:20:10 GRANT
2022-23-EN,86275,ROAD AT 80:20 SCHEME (cap inc),269,381,"ROADS,STREETS, PAVEMENTS",0.98 1.47 0.00 86275 ROAD AT 80:20 SCHEME 0.00 0.00 0.00 0.00
2022-23-EN,DEPT381,DEPT TOTAL,269,381,"ROADS,STREETS, 1000.00 394.18 400.00 1000.00 500.00 1000.00 ","381 ROADS,STREETS, 1000.00 394.18 400.00 1000.00 500.00 1000.00 1000.00"
2022-23-EN,DEPT967,DEPT TOTAL,269,967,"JNNURM PROJECTTotal, 10.00 53.37 37.50 10.00 20.00 10.00 10.","967 JNNURM PROJECTTotal, 10.00 53.37 37.50 10.00 20.00 10.00 10.00"
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),241,111,FINANCE DEPARTMENT,5.05 7.64 10.0023306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),242,153,CENTRAL,0.68 2.84 7.0023306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),244,211,ESTATE AND CITY,0.00 0.00 0.5023306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),246,302,LIGHTING DEPARTMENT,263.43 394.60 250.0023306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),246,304,COMMUNICATION DEPTT.,0.00 0.00 0.0023306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),247,352,GARBAGE DISPOSAL,237.70 257.90 269.1523306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),248,371,ENGG.DEPT. GENERAL,510.31 790.47 600.0023306 PENALTY RECOVERED FROM
2023-24-EN,23311,COST OF WORK DONE ON CAPITAL A/C LSR (rev inc),248,371,ENGG.DEPT. GENERAL,2345.82 3292.06 4000.0023311 COST OF WORK DONE ON
2023-24-EN,DEPT371,DEPT TOTAL,248,371,ENGG.DEPT. GENERAL 3743.783584.63 5253.95 3571.96 5685.91 37,371 ENGG.DEPT. GENERAL 3743.783584.63 5253.95 3571.96 5685.91 3743.78 3743.78
2023-24-EN,10301,"VEHICLE TAX (rev inc, dept 381)",248,381,"ROADS,STREETS, PAVEMENTS",8832.79 13156.41 15000.0010301 VEHICLE TAX 17000.0010400.00 17879.00 17879.00
2023-24-EN,13423,ROAD CUT RESTORATION CHARGES (rev inc),248,381,"ROADS,STREETS, PAVEMENTS",709.02 360.16 350.0013423 ROAD CUT RESTORATION
2023-24-EN,DEPT381,DEPT TOTAL,248,381,"ROADS,STREETS, PAVEMENTS 17200.009879.23 13582.90 10650.50 1","381 ROADS,STREETS, PAVEMENTS 17200.009879.23 13582.90 10650.50 15380.00 18079.00 18079.00"
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),249,401,HEALTH DEPARTMENT,52.25 39.68 45.0023306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),249,411,CATTLE NUISANCE CONTROL,6.47 2.86 10.0023306 PENALTY RECOVERED FROM
2023-24-EN,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),251,609,ZOO,0.17 0.10 0.3023306 PENALTY RECOVERED FROM
2023-24-EN,DEPT371,DEPT TOTAL,274,371,ENGG.DEPT. GENERAL 12366.9413333.51 10869.80 13946.04 15387.,371 ENGG.DEPT. GENERAL 12366.9413333.51 10869.80 13946.04 15387.50 16947.94 16947.94
2023-24-EN,38401,ROADS STREETS AND PAVEMENTS (rev exp),274,381,"ROADS,STREETS, PAVEMENTS",711.71 910.65 1180.0038401 ROADS STREETS AND
2023-24-EN,38407,FOOT-PATH PAVEMENTS (rev exp),274,381,"ROADS,STREETS, PAVEMENTS",125.75 143.11 252.0038407 FOOT-PATH PAVEMENTS 298.00255.00 298.00 298.00
2023-24-EN,38413,POLE PAVEMENTS (rev exp),274,381,"ROADS,STREETS, PAVEMENTS",30.43 26.56 65.0038413 POLE PAVEMENTS 65.0065.00 65.00 65.00
2023-24-EN,DEPT381,DEPT TOTAL,274,381,"ROADS,STREETS, PAVEMENTS 4211.153006.10 3150.50 3882.45 3752","381 ROADS,STREETS, PAVEMENTS 4211.153006.10 3150.50 3882.45 3752.08 4211.15 4211.15"
2023-24-EN,86269,70:20:10 SCHEME ROAD CONTRIB (cap inc),290,706,MEDICAL COLLEGE,5684.886269.05 5684.88 5684.88
2023-24-EN,DEPT371,DEPT TOTAL,296,371,ENGG.DEPT. GENERAL 72440.0045842.96 45072.40 109409.40 49060,371 ENGG.DEPT. GENERAL 72440.0045842.96 45072.40 109409.40 49060.00 78096.79 78096.79
2023-24-EN,64401,ROADS AND STREETS RESURFACING (capex),296,381,"ROADS,STREETS, PAVEMENTS",0.00 0.00 0.0064401 ROADS AND STREETS
2023-24-EN,64406,ROADS AND STREETS - GENERAL (capex),296,381,"ROADS,STREETS, PAVEMENTS",2953.20 4046.99 2000.0064406 ROADS AND STREETS-
2023-24-EN,64414,TRAFFIC CONTROL BLOCK (capex),296,381,"ROADS,STREETS, PAVEMENTS",456.74 498.98 500.0064414 TRAFFIC CONTROL BLOCK 500.00800.00 500.00 500.00
